23.03.2023 13:23:48,28.09628,53.1748,7,257,2,92,44193
23.03.2023 13:23:48,28.0929,53.17493,7,257,2,92,44193
23.03.2023 13:23:48,28.09203,53.17504,7,257,2,92,44193
23.03.2023 13:23:48,28.09129,53.17522,7,257,2,92,44193
23.03.2023 13:23:48,28.08899,53.17597,7,257,2,92,44193
23.03.2023 13:23:48,28.08798,53.17635,7,257,2,92,44193
23.03.2023 13:23:48,28.08182,53.17845,7,257,2,92,44193
23.03.2023 13:23:49,28.0803,53.179,7,257,2,92,44193
23.03.2023 13:23:49,28.07977,53.17921,7,257,2,92,44193
23.03.2023 13:23:49,28.07906,53.17955,7,257,2,92,44193
23.03.2023 13:23:49,28.07694,53.18061,7,257,2,92,44193
23.03.2023 13:23:49,28.07306,53.18262,7,257,2,92,44193
23.03.2023 13:23:49,28.07281,53.18278,7,257,2,92,44193
23.03.2023 13:23:49,28.07264,53.18295,7,257,2,92,44193
23.03.2023 13:23:49,28.07251,53.18312,7,257,2,92,44193
23.03.2023 13:23:49,28.07232,53.1835,7,257,2,92,44193
23.03.2023 13:23:50,28.07218,53.18393,7,257,2,92,44193
23.03.2023 13:23:50,28.07215,53.18417,7,257,2,92,44193
23.03.2023 13:23:50,28.07218,53.18481,7,257,2,92,44193
23.03.2023 13:23:50,28.07225,53.18515,7,257,2,92,44193
23.03.2023 13:23:50,28.07272,53.18656,7,257,2,92,44193
23.03.2023 13:23:50,28.0732,53.18779,7,257,2,92,44193
23.03.2023 13:23:50,28.07321,53.18808,7,257,2,92,44193
23.03.2023 13:23:50,28.07315,53.18842,7,257,2,92,44193
23.03.2023 13:23:50,28.07292,53.18906,7,257,2,92,44193
23.03.2023 13:23:51,28.07145,53.19229,7,257,2,92,44193
23.03.2023 13:23:51,28.07085,53.19369,7,257,2,92,44193
23.03.2023 13:23:51,28.07059,53.19426,7,257,2,92,44193
23.03.2023 13:23:51,28.07018,53.195,7,257,2,92,44193
23.03.2023 13:23:51,28.06969,53.19573,7,257,2,92,44193
23.03.2023 13:23:51,28.06943,53.19601,7,257,2,92,44193
23.03.2023 13:23:51,28.06904,53.19636,7,257,2,92,44193
23.03.2023 13:23:51,28.06423,53.20023,7,257,2,92,44193
23.03.2023 13:23:51,28.0618,53.20214,7,257,2,92,44193
23.03.2023 13:23:52,28.0607,53.20295,7,257,2,92,44193
23.03.2023 13:23:52,28.05984,53.20349,7,257,2,92,44193
23.03.2023 13:23:52,28.05981,53.20351,7,257,2,92,44193
23.03.2023 13:23:52,28.05652,53.20556,7,257,2,92,44193
23.03.2023 13:23:52,28.05562,53.20618,7,257,2,92,44193
23.03.2023 13:23:52,28.04789,53.21195,7,257,2,92,44193
23.03.2023 13:23:52,28.04057,53.21167,7,257,2,92,44193
23.03.2023 13:23:52,28.02951,53.21129,7,257,2,92,44193
23.03.2023 13:23:52,28.02365,53.21114,7,257,2,92,44193
23.03.2023 13:23:52,28.01466,53.21081,7,257,2,92,44193
23.03.2023 13:23:53,28.00438,53.21044,7,257,2,92,44193
23.03.2023 13:23:53,27.99978,53.21027,7,257,2,92,44193
23.03.2023 13:23:53,27.99701,53.21018,7,257,2,92,44193
23.03.2023 13:23:53,27.97749,53.20954,7,257,2,92,44193
23.03.2023 13:23:53,27.97392,53.20943,7,257,2,92,44193
23.03.2023 13:23:53,27.94567,53.20852,7,257,2,92,44193
23.03.2023 13:23:53,27.93157,53.20812,7,257,2,92,23601
23.03.2023 13:23:53,27.92393,53.20795,7,257,2,92,23601
23.03.2023 13:23:53,27.91786,53.20779,7,257,2,92,23601
23.03.2023 13:23:54,27.91716,53.20777,7,257,2,92,23601
23.03.2023 13:23:54,27.91636,53.20779,7,257,2,92,23601
23.03.2023 13:23:54,27.91574,53.20784,7,257,2,92,23601
23.03.2023 13:23:54,27.91412,53.20802,7,257,2,92,23601
23.03.2023 13:23:54,27.91168,53.20833,7,257,2,92,23601
23.03.2023 13:23:54,27.90964,53.20855,7,257,2,92,23601
23.03.2023 13:23:54,27.89541,53.21041,7,257,2,92,44163
23.03.2023 13:23:54,27.8906,53.21103,7,257,2,92,44163
23.03.2023 13:23:54,27.88828,53.21131,7,257,2,92,44163
23.03.2023 13:23:55,27.8864,53.21157,7,257,2,92,44163
23.03.2023 13:23:55,27.87768,53.21268,7,257,2,92,44163
23.03.2023 13:23:55,27.87494,53.21303,7,257,2,92,44163
23.03.2023 13:23:55,27.86947,53.21377,7,257,2,92,44163
23.03.2023 13:23:55,27.85913,53.21517,7,257,2,92,44163
23.03.2023 13:23:55,27.85471,53.21571,7,257,2,92,44163
23.03.2023 13:23:55,27.85171,53.21611,7,257,2,92,44163
23.03.2023 13:23:55,27.84853,53.21652,7,257,2,92,44163
23.03.2023 13:23:55,27.8463,53.21686,7,257,2,92,44163
23.03.2023 13:23:56,27.84179,53.21777,7,257,2,92,44163
23.03.2023 13:23:56,27.84099,53.21788,7,257,2,92,44163
23.03.2023 13:23:56,27.84041,53.21791,7,257,2,92,44163
23.03.2023 13:23:56,27.83994,53.21789,7,257,2,92,44163
23.03.2023 13:23:56,27.83913,53.2178,7,257,2,92,44163
23.03.2023 13:23:56,27.83875,53.21771,7,257,2,92,44163
23.03.2023 13:23:56,27.83814,53.21755,7,257,2,92,44163
23.03.2023 13:
